,ORIGIN_AIRPORT,DESTINATION_AIRPORT,ARRIVAL_DELAY
0,10135,10397,29
1,10135,11433,32
2,10135,13930,27
3,10136,11298,32
4,10140,10397,20
5,10140,10821,14
6,10140,11259,71
7,10140,11292,60
8,10140,11298,49
9,10140,12191,33
10,10140,12266,20
11,10140,12478,16
12,10140,12889,34
13,10140,12892,57
14,10140,13198,26
15,10140,13232,12
16,10140,13487,9
17,10140,13796,25
18,10140,13930,15
19,10140,14057,10
20,10140,14107,102
21,10140,14679,11
22,10140,14747,4
23,10140,14771,3
24,10140,14869,10
25,10141,13487,29
26,10146,10397,38
27,10154,10721,2
28,10154,12478,12
29,10155,11298,16
30,10157,14771,37
31,10158,10397,5
32,10158,11697,7
33,10158,13204,13
34,10158,13577,3
35,10158,14635,13
36,10158,15304,5
37,10165,10299,5
38,10170,10299,11
39,10185,10397,55
40,10185,11298,8
41,10185,12266,28
42,10208,10397,98
43,10257,10397,17
44,10257,10821,46
45,10257,11057,23
46,10257,11433,18
47,10257,11618,22
48,10257,12889,4
49,10257,13204,3
50,10257,13232,7
51,10257,13487,8
52,10257,13930,29
53,10257,15304,3
54,10268,13930,1
55,10279,11259,57
56,10279,11292,6
57,10279,11298,7
58,10279,12266,27
59,10279,12889,4
60,10299,10165,1
61,10299,10170,8
62,10299,10551,25
63,10299,10754,9
64,10299,10926,17
65,10299,11292,5
66,10299,11630,16
67,10299,12173,2
68,10299,12523,31
69,10299,12892,3
70,10299,13487,7
71,10299,13873,11
72,10299,13930,10
73,10299,13970,16
74,10299,14057,21
75,10299,14107,8
76,10299,14709,10
77,10299,14747,205
78,10333,11433,20
79,10372,11292,8
80,10372,12892,11
81,10397,10135,24
82,10397,10140,13
83,10397,10146,34
84,10397,10158,16
85,10397,10185,56
86,10397,10208,66
87,10397,10257,14
88,10397,10408,6
89,10397,10423,66
90,10397,10431,44
91,10397,10434,5
92,10397,10529,22
93,10397,10599,47
94,10397,10685,31
95,10397,10693,54
96,10397,10721,94
97,10397,10731,35
98,10397,10781,78
99,10397,10785,12
100,10397,10792,13
101,10397,10821,121
102,10397,10868,44
103,10397,10874,39
104,10397,10980,62
105,10397,10990,25
106,10397,10994,44
107,10397,11003,22
108,10397,11042,59
109,10397,11057,179
110,10397,11066,42
111,10397,11109,6
112,10397,11146,46
113,10397,11150,48
114,10397,11193,45
115,10397,11252,27
116,10397,11259,52
117,10397,11267,21
118,10397,11278,130
119,10397,11292,80
120,10397,11298,138
121,10397,11308,29
122,10397,11423,15
123,10397,11433,138
124,10397,11481,27
125,10397,11540,18
126,10397,11612,25
127,10397,11617,21
128,10397,11618,101
129,10397,11624,34
130,10397,11641,39
131,10397,11697,212
132,10397,11721,19
133,10397,11775,6
134,10397,11778,17
135,10397,11823,33
136,10397,11953,56
137,10397,11973,14
138,10397,11977,10
139,10397,11982,13
140,10397,11986,15
141,10397,11995,29
142,10397,11996,40
143,10397,12007,18
144,10397,12173,7
145,10397,12191,88
146,10397,12197,105
147,10397,12217,41
148,10397,12264,36
149,10397,12266,126
150,10397,12278,12
151,10397,12323,54
152,10397,12339,99
153,10397,12448,20
154,10397,12451,129
155,10397,12478,58
156,10397,12889,86
157,10397,12892,108
158,10397,12945,43
159,10397,12951,42
160,10397,12953,127
161,10397,12992,21
162,10397,13029,9
163,10397,13198,51
164,10397,13204,209
165,10397,13230,12
166,10397,13232,85
167,10397,13244,50
168,10397,13277,62
169,10397,13296,5
170,10397,13303,113
171,10397,13342,62
172,10397,13360,25
173,10397,13367,41
174,10397,13377,37
175,10397,13422,68
176,10397,13485,8
177,10397,13487,65
178,10397,13495,108
179,10397,13577,39
180,10397,13795,45
181,10397,13851,29
182,10397,13871,23
183,10397,13930,190
184,10397,13931,57
185,10397,14027,84
186,10397,14057,13
187,10397,14098,35
188,10397,14100,140
189,10397,14107,66
190,10397,14108,41
191,10397,14122,56
192,10397,14193,43
193,10397,14307,8
194,10397,14321,16
195,10397,14492,86
196,10397,14524,81
197,10397,14574,31
198,10397,14576,18
199,10397,14633,10
200,10397,14635,97
201,10397,14679,26
202,10397,14683,82
203,10397,14685,57
204,10397,14696,11
205,10397,14730,47
206,10397,14747,47
207,10397,14771,37
208,10397,14783,36
209,10397,14814,54
210,10397,14831,2
211,10397,14843,26
212,10397,14869,30
213,10397,14893,10
214,10397,14908,9
215,10397,14986,30
216,10397,15016,89
217,10397,15024,10
218,10397,15096,15
219,10397,15249,49
220,10397,15304,192
221,10397,15323,35
222,10397,15356,12
223,10397,15370,29
224,10397,15376,9
225,10397,15412,16
226,10397,15607,32
227,10397,15624,42
228,10397,15919,43
229,10408,10397,5
230,10408,11433,25
231,10408,13487,10
232,10408,13930,76
233,10423,10397,78
234,10423,10693,24
235,10423,10721,12
236,10423,10821,15
237,10423,11057,22
238,10423,11259,159
239,10423,11278,11
240,10423,11292,59
241,10423,11298,68
242,10423,11433,4
243,10423,11540,27
244,10423,11618,17
245,10423,11697,16
246,10423,12191,39
247,10423,12206,19
248,10423,12264,1
249,10423,12266,56
250,10423,12478,50
251,10423,12889,41
252,10423,12892,50
253,10423,12896,6
254,10423,12954,11
255,10423,13204,15
256,10423,13232,14
257,10423,13303,6
258,10423,13487,6
259,10423,13495,13
260,10423,13796,8
261,10423,13930,55
262,10423,14100,6
263,10423,14107,31
264,10423,14679,16
265,10423,14747,8
266,10423,14771,48
267,10423,14831,5
268,10423,14869,16
269,10423,14908,6
270,10423,15016,4
271,10423,15304,8
272,10431,10397,64
273,10431,11618,12
274,10431,13930,47
275,10434,10397,11
276,10434,11433,7
277,10434,13930,27
278,10469,11433,1
279,10469,13930,29
280,10529,10397,33
281,10529,10821,64
282,10529,11042,4
283,10529,11057,45
284,10529,11193,5
285,10529,11278,9
286,10529,11292,6
287,10529,11298,8
288,10529,11433,31
289,10529,11618,7
290,10529,11697,17
291,10529,12889,4
292,10529,13204,27
293,10529,13232,8
294,10529,13303,8
295,10529,13487,16
296,10529,13930,25
297,10529,14027,16
298,10529,14100,5
299,10529,14492,3
300,10529,14635,16
301,10529,14843,5
302,10529,15304,12
303,10551,10299,37
304,10561,11292,10
305,10561,14107,16
306,10561,14771,19
307,10577,11433,25
308,10581,11433,5
309,10581,11618,1
310,10581,12953,2
311,10599,10397,65
312,10599,10821,21
313,10599,11259,8
314,10599,11292,4
315,10599,11298,6
316,10599,11433,28
317,10599,12191,14
318,10599,12266,50
319,10599,12889,4
320,10599,12953,26
321,10599,13204,18
322,10599,13232,10
323,10599,13303,12
324,10599,13930,46
325,10599,15304,6
326,10620,11292,25
327,10620,13487,4
328,10620,14869,17
329,10627,11292,26
330,10627,11298,11
331,10627,13487,53
332,10627,13930,2
333,10631,13487,16
334,10685,10397,19
335,10685,11298,12
336,10685,13487,1
337,10685,13930,11
338,10693,10397,73
339,10693,10423,15
340,10693,10721,13
341,10693,10821,45
342,10693,10994,10
343,10693,11042,10
344,10693,11057,83
345,10693,11066,13
346,10693,11193,5
347,10693,11259,18
348,10693,11278,19
349,10693,11292,40
350,10693,11298,48
351,10693,11433,67
352,10693,11481,22
353,10693,11618,56
354,10693,11697,25
355,10693,12191,34
356,10693,12266,31
357,10693,12451,34
358,10693,12478,4
359,10693,12889,5
360,10693,12892,26
361,10693,12953,76
362,10693,13198,19
363,10693,13204,37
364,10693,13232,49
365,10693,13303,4
366,10693,13487,39
367,10693,13495,19
368,10693,13796,5
369,10693,13930,103
370,10693,14100,25
371,10693,14107,8
372,10693,14122,11
373,10693,14193,17
374,10693,14492,31
375,10693,14679,3
376,10693,14683,20
377,10693,14747,4
378,10693,14869,5
379,10693,15016,12
380,10693,15304,27
381,10713,11292,65
382,10713,11884,18
383,10713,12266,20
384,10713,12889,25
385,10713,12892,17
386,10713,13487,32
387,10713,13796,9
388,10713,13930,9
389,10713,14107,29
390,10713,14679,8
391,10713,14747,49
392,10713,14771,31
393,10713,14869,36
394,10721,10154,2
395,10721,10397,117
396,10721,10423,8
397,10721,10693,9
398,10721,10792,34
399,10721,10821,121
400,10721,10994,11
401,10721,11042,49
402,10721,11057,133
403,10721,11066,11
404,10721,11193,6
405,10721,11259,6
406,10721,11278,244
407,10721,11292,77
408,10721,11298,94
409,10721,11433,71
410,10721,11618,135
411,10721,11697,54
412,10721,12191,14
413,10721,12264,63
414,10721,12266,36
415,10721,12339,9
416,10721,12451,18
417,10721,12478,156
418,10721,12889,42
419,10721,12892,104
420,10721,12953,192
421,10721,12954,11
422,10721,13198,7
423,10721,13204,57
424,10721,13232,39
425,10721,13303,63
426,10721,13342,11
427,10721,13487,48
428,10721,13495,7
429,10721,13577,6
430,10721,13930,208
431,10721,14027,36
432,10721,14057,4
433,10721,14100,167
434,10721,14107,49
435,10721,14122,23
436,10721,14492,40
437,10721,14524,70
438,10721,14635,23
439,10721,14679,21
440,10721,14685,7
441,10721,14747,67
442,10721,14771,118
443,10721,14831,8
444,10721,14843,31
445,10721,14869,13
446,10721,14986,10
447,10721,15016,18
448,10721,15024,1
449,10721,15304,40
450,10728,11298,20
451,10731,10397,19
452,10732,11618,8
453,10732,11697,3
454,10732,12478,10
455,10732,13204,9
456,10739,13487,18
457,10747,11298,13
458,10747,12266,12
459,10754,10299,4
460,10754,11630,17
461,10754,14709,12
462,10779,14869,6
463,10781,10397,113
464,10781,11298,62
465,10781,12266,59
466,10785,10397,10
467,10785,11433,6
468,10785,11618,38
469,10785,12478,32
470,10785,12953,5
471,10785,13930,23
472,10792,10397,18
473,10792,10721,33
474,10792,10821,40
475,10792,11057,35
476,10792,11433,10
477,10792,11618,46
478,10792,11697,4
479,10792,12478,56
480,10792,12889,6
481,10792,12953,4
482,10792,13204,17
483,10792,13232,22
484,10792,13930,65
485,10792,14107,2
486,10792,15304,5
487,10800,11292,51
488,10800,12478,14
489,10800,12889,81
490,10800,13796,88
491,10800,14057,13
492,10800,14107,48
493,10800,14747,42
494,10800,14771,60
495,10800,14831,63
496,10800,14869,19
497,10800,14893,52
498,10821,10140,15
499,10821,10257,74
500,10821,10397,176
501,10821,10423,22
502,10821,10529,68
503,10821,10599,24
504,10821,10693,61
505,10821,10721,163
506,10821,10792,88
507,10821,10994,39
508,10821,11042,47
509,10821,11057,148
510,10821,11066,35
511,10821,11259,42
512,10821,11267,19
513,10821,11292,43
514,10821,11298,41
515,10821,11433,67
516,10821,11618,23
517,10821,11697,104
518,10821,11721,19
519,10821,11986,31
520,10821,11996,10
521,10821,12191,34
522,10821,12266,42
523,10821,12339,31
524,10821,12391,75
525,10821,12451,47
526,10821,12478,6
527,10821,12889,51
528,10821,12892,41
529,10821,12992,2
530,10821,13198,36
531,10821,13204,83
532,10821,13232,71
533,10821,13244,4
534,10821,13296,74
535,10821,13303,19
536,10821,13342,16
537,10821,13487,43
538,10821,13495,30
539,10821,13577,12
540,10821,13796,4
541,10821,13851,11
542,10821,13930,91
543,10821,13931,40
544,10821,14027,26
545,10821,14107,31
546,10821,14122,52
547,10821,14307,92
548,10821,14321,27
549,10821,14492,77
550,10821,14576,25
551,10821,14635,28
552,10821,14679,18
553,10821,14683,9
554,10821,14730,38
555,10821,14747,36
556,10821,14771,7
557,10821,14843,15
558,10821,14869,14
559,10821,15016,23
560,10821,15304,76
561,10849,11292,17
562,10849,13487,12
563,10849,13930,10
564,10849,14057,1
565,10849,14747,5
566,10849,14869,19
567,10868,10397,60
568,10868,11298,34
569,10868,12266,10
570,10868,12953,17
571,10868,13930,25
572,10874,10397,41
573,10874,11278,6
574,10874,11292,7
575,10874,11618,2
576,10874,12953,16
577,10874,13204,5
578,10874,13930,32
579,10874,15304,8
580,10918,14869,16
581,10926,10299,12
582,10926,15991,7
583,10980,10397,96
584,10980,11298,23
585,10980,11433,20
586,10980,13930,8
587,10990,10397,30
588,10990,12953,19
589,10990,13930,16
590,10994,10397,51
591,10994,10693,8
592,10994,10721,13
593,10994,10821,30
594,10994,11057,20
595,10994,11259,3
596,10994,11278,7
597,10994,11433,3
598,10994,11618,51
599,10994,12191,14
600,10994,12266,26
601,10994,12478,60
602,10994,13232,13
603,10994,13930,48
604,10994,14100,1
605,11003,10397,22
606,11003,11292,40
607,11003,11433,23
608,11003,13487,33
609,11003,13930,47
610,11013,11433,22
611,11042,10397,64
612,11042,10529,3
613,11042,10693,20
614,11042,10721,50
615,11042,10821,57
616,11042,11057,25
617,11042,11278,33
618,11042,11292,22
619,11042,11298,27
620,11042,11433,16
621,11042,11618,37
622,11042,11697,31
623,11042,12264,4
624,11042,12266,37
625,11042,12478,10
626,11042,12889,22
627,11042,12892,22
628,11042,12953,61
629,11042,13204,41
630,11042,13232,41
631,11042,13303,11
632,11042,13342,16
633,11042,13487,20
634,11042,13577,2
635,11042,13930,113
636,11042,14107,11
637,11042,14492,23
638,11042,14635,18
639,11042,14771,5
640,11042,15016,11
641,11042,15304,10
642,11049,11298,21
643,11049,12266,17
644,11057,10257,30
645,11057,10397,173
646,11057,10423,34
647,11057,10529,58
648,11057,10693,47
649,11057,10721,147
650,11057,10792,29
651,11057,10821,111
652,11057,10994,30
653,11057,11042,34
654,11057,11193,1
655,11057,11259,10
656,11057,11278,121
657,11057,11292,84
658,11057,11298,109
659,11057,11433,102
660,11057,11618,146
661,11057,11697,96
662,11057,11995,22
663,11057,12191,7
664,11057,12266,112
665,11057,12323,18
666,11057,12339,22
667,11057,12451,63
668,11057,12478,118
669,11057,12889,32
670,11057,12892,65
671,11057,12953,151
672,11057,13198,44
673,11057,13204,147
674,11057,13230,17
675,11057,13232,8
676,11057,13244,15
677,11057,13303,94
678,11057,13487,69
679,11057,13495,56
680,11057,13930,117
681,11057,13931,37
682,11057,14027,47
683,11057,14057,7
684,11057,14100,140
685,11057,14107,86
686,11057,14122,93
687,11057,14307,54
688,11057,14321,15
689,11057,14492,117
690,11057,14524,63
691,11057,14576,19
692,11057,14635,35
693,11057,14679,10
694,11057,14683,11
695,11057,14747,21
696,11057,14771,35
697,11057,14843,2
698,11057,14869,7
699,11057,14893,5
700,11057,15016,37
701,11057,15024,6
702,11057,15096,15
703,11057,15304,103
704,11057,15356,24
705,11066,10397,68
706,11066,10693,10
707,11066,10721,9
708,11066,10821,42
709,11066,11259,3
710,11066,11278,1
711,11066,11292,26
712,11066,11298,23
713,11066,11618,21
714,11066,12266,27
715,11066,12478,13
716,11066,12889,4
717,11066,12892,7
718,11066,12953,39
719,11066,13204,11
720,11066,13232,34
721,11066,13303,11
722,11066,13487,6
723,11066,13796,2
724,11066,13930,88
725,11066,14107,23
726,11066,14635,8
727,11066,15016,12
728,11066,15304,4
729,11067,11298,3
730,11067,13930,17
731,11076,13930,18
732,11097,14869,18
733,11109,10397,5
734,11109,11292,72
735,11109,11298,21
736,11109,12266,38
737,11109,12892,19
738,11109,13930,44
739,11109,14747,6
740,11109,14869,14
741,11111,11298,11
742,11111,13930,9
743,11122,11292,16
744,11122,14869,18
745,11140,11298,22
746,11140,12191,26
747,11140,12266,46
748,11146,10397,60
749,11146,12266,10
750,11146,13930,17
751,11150,10397,39
752,11193,10397,64
753,11193,10529,3
754,11193,10693,6
755,11193,10721,10
756,11193,11057,1
757,11193,11278,1
758,11193,11292,37
759,11193,11298,40
760,11193,11433,10
761,11193,11618,46
762,11193,11697,5
763,11193,12264,1
764,11193,12266,63
765,11193,12478,5
766,11193,12889,25
767,11193,12892,13
768,11193,12953,6
769,11193,13204,18
770,11193,13244,7
771,11193,13303,8
772,11193,13342,10
773,11193,13487,10
774,11193,13930,126
775,11193,14492,3
776,11193,14635,6
777,11193,14771,2
778,11193,14869,5
779,11193,15304,6
780,11193,15919,4
781,11203,13930,34
782,11252,10397,31
783,11259,10140,57
784,11259,10279,42
785,11259,10397,60
786,11259,10423,199
787,11259,10599,21
788,11259,10693,27
789,11259,10721,8
790,11259,10821,24
791,11259,10994,13
792,11259,11057,15
793,11259,11066,4
794,11259,11278,74
795,11259,11292,40
796,11259,11433,17
797,11259,11481,1
798,11259,11540,42
799,11259,11697,28
800,11259,12191,271
801,11259,12278,13
802,11259,12339,7
803,11259,12889,33
804,11259,12892,115
805,11259,12896,56
806,11259,12953,105
807,11259,12992,36
808,11259,13158,44
809,11259,13198,82
810,11259,13204,28
811,11259,13232,53
812,11259,13244,15
813,11259,13342,11
814,11259,13495,63
815,11259,13796,17
816,11259,13851,29
817,11259,13871,9
818,11259,14057,8
819,11259,14100,6
820,11259,14107,43
821,11259,14122,5
822,11259,14492,10
823,11259,14679,15
824,11259,14683,122
825,11259,14747,20
826,11259,14771,44
827,11259,14831,3
828,11259,14869,5
829,11259,14893,7
830,11259,14908,12
831,11259,15016,72
832,11259,15304,13
833,11259,15370,37
834,11267,10397,25
835,11267,10821,21
836,11267,11292,10
837,11267,11298,15
838,11267,11433,13
839,11267,11618,34
840,11267,13204,16
841,11267,13487,12
842,11267,13930,103
843,11274,13930,13
844,11278,10397,147
845,11278,10423,10
846,11278,10529,16
847,11278,10693,18
848,11278,10721,235
849,11278,10874,9
850,11278,10994,10
851,11278,11042,39
852,11278,11057,103
853,11278,11066,10
854,11278,11193,1
855,11278,11259,56
856,11278,11292,29
857,11278,11298,87
858,11278,11433,51
859,11278,11618,51
860,11278,11697,73
861,11278,12191,15
862,11278,12266,40
863,11278,12339,34
864,11278,12451,19
865,11278,12478,8
866,11278,12889,4
867,11278,12892,16
868,11278,12953,140
869,11278,13198,22
870,11278,13204,100
871,11278,13232,58
872,11278,13303,111
873,11278,13342,22
874,11278,13487,49
875,11278,13495,20
876,11278,13930,194
877,11278,14027,27
878,11278,14057,8
879,11278,14100,2
880,11278,14107,41
881,11278,14635,9
882,11278,14747,20
883,11278,14771,8
884,11278,14843,9
885,11278,14869,9
886,11278,15016,27
887,11278,15304,60
888,11292,10140,48
889,11292,10279,19
890,11292,10299,9
891,11292,10372,16
892,11292,10397,120
893,11292,10423,97
894,11292,10529,6
895,11292,10561,24
896,11292,10599,21
897,11292,10620,22
898,11292,10627,29
899,11292,10693,59
900,11292,10713,43
901,11292,10721,54
902,11292,10800,29
903,11292,10821,45
904,11292,10849,18
905,11292,10874,20
906,11292,11003,30
907,11292,11042,24
908,11292,11057,78
909,11292,11066,12
910,11292,11109,72
911,11292,11122,14
912,11292,11193,58
913,11292,11259,63
914,11292,11267,28
915,11292,11278,36
916,11292,11298,179
917,11292,11413,9
918,11292,11423,28
919,11292,11433,89
920,11292,11540,32
921,11292,11603,21
922,11292,11618,60
923,11292,11637,35
924,11292,11638,36
925,11292,11648,22
926,11292,11697,16
927,11292,11775,18
928,11292,11865,7
929,11292,11884,29
930,11292,11921,1
931,11292,11986,33
932,11292,11995,3
933,11292,12003,25
934,11292,12094,9
935,11292,12156,10
936,11292,12173,12
937,11292,12191,63
938,11292,12255,13
939,11292,12264,91
940,11292,12266,147
941,11292,12278,24
942,11292,12280,25
943,11292,12339,66
944,11292,12389,43
945,11292,12441,19
946,11292,12451,10
947,11292,12478,23
948,11292,12519,13
949,11292,12758,2
950,11292,12888,10
951,11292,12889,130
952,11292,12892,163
953,11292,12896,35
954,11292,12953,68
955,11292,12992,24
956,11292,13029,22
957,11292,13158,39
958,11292,13198,68
959,11292,13204,78
960,11292,13232,58
961,11292,13244,27
962,11292,13264,16
963,11292,13303,17
964,11292,13342,51
965,11292,13433,30
966,11292,13485,20
967,11292,13486,13
968,11292,13487,132
969,11292,13495,56
970,11292,13502,3
971,11292,13796,25
972,11292,13830,1
973,11292,13851,76
974,11292,13871,56
975,11292,13891,44
976,11292,13930,132
977,11292,13964,2
978,11292,14057,74
979,11292,14100,57
980,11292,14107,245
981,11292,14122,19
982,11292,14252,24
983,11292,14262,22
984,11292,14457,10
985,11292,14489,19
986,11292,14492,52
987,11292,14543,7
988,11292,14570,25
989,11292,14635,13
990,11292,14679,92
991,11292,14683,51
992,11292,14689,19
993,11292,14730,12
994,11292,14747,166
995,11292,14771,131
996,11292,14783,15
997,11292,14794,25
998,11292,14814,17
999,11292,14831,46
1000,11292,14869,108
1001,11292,14893,47
1002,11292,14908,45
1003,11292,15016,50
1004,11292,15304,49
1005,11292,15370,60
1006,11292,15376,45
1007,11292,15412,7
1008,11292,15919,27
1009,11298,10136,40
1010,11298,10140,44
1011,11298,10155,39
1012,11298,10185,22
1013,11298,10279,11
1014,11298,10299,4
1015,11298,10397,149
1016,11298,10423,110
1017,11298,10529,19
1018,11298,10599,10
1019,11298,10627,11
1020,11298,10685,14
1021,11298,10693,54
1022,11298,10721,79
1023,11298,10728,30
1024,11298,10747,16
1025,11298,10781,87
1026,11298,10821,28
1027,11298,10868,37
1028,11298,10980,27
1029,11298,11042,23
1030,11298,11049,31
1031,11298,11057,106
1032,11298,11066,23
1033,11298,11067,7
1034,11298,11109,21
1035,11298,11111,14
1036,11298,11140,34
1037,11298,11193,64
1038,11298,11267,13
1039,11298,11278,58
1040,11298,11292,162
1041,11298,11413,17
1042,11298,11423,9
1043,11298,11433,60
1044,11298,11503,1
1045,11298,11540,34
1046,11298,11612,7
1047,11298,11618,66
1048,11298,11637,5
1049,11298,11638,17
1050,11298,11697,68
1051,11298,11778,33
1052,11298,11823,14
1053,11298,11867,16
1054,11298,11905,21
1055,11298,11921,16
1056,11298,11973,14
1057,11298,11980,11
1058,11298,11982,53
1059,11298,11996,4
1060,11298,12173,33
1061,11298,12191,33
1062,11298,12217,4
1063,11298,12264,23
1064,11298,12266,104
1065,11298,12278,15
1066,11298,12339,28
1067,11298,12441,2
1068,11298,12448,92
1069,11298,12451,16
1070,11298,12478,19
1071,11298,12511,10
1072,11298,12889,103
1073,11298,12891,27
1074,11298,12892,166
1075,11298,12896,15
1076,11298,12915,23
1077,11298,12945,8
1078,11298,12951,48
1079,11298,12953,97
1080,11298,12992,64
1081,11298,13061,31
1082,11298,13158,7
1083,11298,13198,56
1084,11298,13204,91
1085,11298,13241,24
1086,11298,13244,21
1087,11298,13256,21
1088,11298,13277,27
1089,11298,13290,20
1090,11298,13303,99
1091,11298,13342,26
1092,11298,13367,17
1093,11298,13377,27
1094,11298,13422,39
1095,11298,13485,9
1096,11298,13487,58
1097,11298,13495,58
1098,11298,13796,7
1099,11298,13830,25
1100,11298,13851,60
1101,11298,13871,19
1102,11298,13891,47
1103,11298,13930,187
1104,11298,13931,16
1105,11298,14027,20
1106,11298,14057,61
1107,11298,14100,68
1108,11298,14107,116
1109,11298,14108,23
1110,11298,14122,18
1111,11298,14193,16
1112,11298,14262,21
1113,11298,14457,12
1114,11298,14492,33
1115,11298,14524,9
1116,11298,14570,14
1117,11298,14588,29
1118,11298,14635,15
1119,11298,14674,22
1120,11298,14679,99
1121,11298,14683,103
1122,11298,14685,5
1123,11298,14730,8
1124,11298,14747,90
1125,11298,14771,117
1126,11298,14783,48
1127,11298,14814,73
1128,11298,14831,38
1129,11298,14842,36
1130,11298,14843,9
1131,11298,14869,58
1132,11298,14893,32
1133,11298,14908,75
1134,11298,14952,12
1135,11298,14960,30
1136,11298,15016,45
1137,11298,15249,15
1138,11298,15304,59
1139,11298,15370,63
1140,11298,15376,56
1141,11298,15401,27
1142,11298,15411,55
1143,11298,15412,66
1144,11298,15624,41
1145,11298,15919,77
1146,11308,10397,45
1147,11315,13487,9
1148,11337,13487,49
1149,11337,13930,54
1150,11413,11292,10
1151,11413,11298,23
1152,11413,14107,7
1153,11423,10397,17
1154,11423,11292,27
1155,11423,11298,10
1156,11423,11433,1
1157,11423,11618,4
1158,11423,12266,5
1159,11423,12889,6
1160,11423,13232,7
1161,11423,13487,2
1162,11423,13930,41
1163,11423,14107,31
1164,11423,14869,11
1165,11433,10135,24
1166,11433,10257,9
1167,11433,10333,9
1168,11433,10397,160
1169,11433,10408,8
1170,11433,10423,5
1171,11433,10434,5
1172,11433,10529,27
1173,11433,10577,12
1174,11433,10581,10
1175,11433,10599,21
1176,11433,10693,50
1177,11433,10721,90
1178,11433,10785,2
1179,11433,10792,11
1180,11433,10821,76
1181,11433,10980,17
1182,11433,10994,4
1183,11433,11003,7
1184,11433,11013,10
1185,11433,11042,37
1186,11433,11057,110
1187,11433,11193,9
1188,11433,11259,7
1189,11433,11267,11
1190,11433,11278,50
1191,11433,11292,56
1192,11433,11298,74
1193,11433,11423,1
1194,11433,11537,45
1195,11433,11587,7
1196,11433,11612,28
1197,11433,11618,40
1198,11433,11697,72
1199,11433,11823,21
1200,11433,11977,12
1201,11433,11986,62
1202,11433,11995,10
1203,11433,11996,2
1204,11433,12197,13
1205,11433,12264,16
1206,11433,12266,76
1207,11433,12339,26
1208,11433,12451,2
1209,11433,12478,12
1210,11433,12884,29
1211,11433,12889,79
1212,11433,12892,47
1213,11433,12945,23
1214,11433,12953,99
1215,11433,12992,3
1216,11433,13184,9
1217,11433,13198,30
1218,11433,13204,75
1219,11433,13230,6
1220,11433,13232,68
1221,11433,13244,21
1222,11433,13296,5
1223,11433,13303,29
1224,11433,13342,32
1225,11433,13367,1
1226,11433,13485,43
1227,11433,13487,114
1228,11433,13495,18
1229,11433,13577,19
1230,11433,13851,18
1231,11433,13871,24
1232,11433,13930,111
1233,11433,13931,1
1234,11433,14027,9
1235,11433,14057,4
1236,11433,14100,39
1237,11433,14107,54
1238,11433,14108,6
1239,11433,14122,20
1240,11433,14150,13
1241,11433,14307,10
1242,11433,14321,9
1243,11433,14492,19
1244,11433,14524,27
1245,11433,14576,11
1246,11433,14635,28
1247,11433,14679,5
1248,11433,14683,1
1249,11433,14685,2
1250,11433,14696,35
1251,11433,14730,2
1252,11433,14747,61
1253,11433,14771,30
1254,11433,14869,27
1255,11433,15016,43
1256,11433,15096,22
1257,11433,15304,39
1258,11433,15356,15
1259,11433,15370,12
1260,11433,15380,19
1261,11433,15412,2
1262,11447,11292,6
1263,11447,12519,8
1264,11471,13930,17
1265,11481,10397,38
1266,11481,10693,4
1267,11481,11259,2
1268,11481,12191,12
1269,11481,12266,12
1270,11503,11298,1
1271,11525,14869,12
1272,11537,11433,61
1273,11537,13930,27
1274,11540,10397,16
1275,11540,10423,13
1276,11540,11259,40
1277,11540,11292,21
1278,11540,11298,33
1279,11540,12191,24
1280,11540,12266,23
1281,11540,12889,25
1282,11540,12892,32
1283,11540,13930,4
1284,11540,14107,35
1285,11540,14683,13
1286,11577,13930,14
1287,11587,11433,13
1288,11603,11292,16
1289,11603,12892,9
1290,11603,14771,51
1291,11603,14869,5
1292,11612,10397,29
1293,11612,11298,4
1294,11612,11433,24
1295,11612,13930,67
1296,11617,10397,19
1297,11618,10257,12
1298,11618,10397,80
1299,11618,10423,20
1300,11618,10431,15
1301,11618,10529,1
1302,11618,10693,61
1303,11618,10721,113
1304,11618,10732,10
1305,11618,10785,39
1306,11618,10792,57
1307,11618,10821,33
1308,11618,10874,3
1309,11618,10994,62
1310,11618,11042,36
1311,11618,11057,91
1312,11618,11066,15
1313,11618,11193,52
1314,11618,11267,34
1315,11618,11278,50
1316,11618,11292,75
1317,11618,11298,59
1318,11618,11423,9
1319,11618,11433,24
1320,11618,11697,72
1321,11618,11986,11
1322,11618,11995,41
1323,11618,11996,28
1324,11618,12173,7
1325,11618,12191,19
1326,11618,12264,4
1327,11618,12266,102
1328,11618,12339,60
1329,11618,12451,33
1330,11618,12889,38
1331,11618,12892,102
1332,11618,13198,12
1333,11618,13204,92
1334,11618,13232,45
1335,11618,13244,38
1336,11618,13296,27
1337,11618,13303,43
1338,11618,13342,48
1339,11618,13485,14
1340,11618,13487,8
1341,11618,13495,18
1342,11618,13851,16
1343,11618,13871,36
1344,11618,13930,110
1345,11618,13931,31
1346,11618,14027,63
1347,11618,14057,8
1348,11618,14107,46
1349,11618,14122,11
1350,11618,14307,14
1351,11618,14321,35
1352,11618,14492,31
1353,11618,14524,32
1354,11618,14576,23
1355,11618,14635,19
1356,11618,14679,15
1357,11618,14683,4
1358,11618,14685,24
